State,Crop,Crop_Year,Yield,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Season
West Bengal,Dry chillies,2023,0.890555556,64354,51303,2152.5,6358175.2,18662.66,Whole Year 
West Bengal,Ginger,2023,1.449444444,9398,18839,2152.5,928522.4,2725.42,Kharif     
West Bengal,Gram,2023,0.875,23286,18971,2152.5,2300656.8,6752.94,Rabi       
West Bengal,Groundnut,2023,1.128571429,30157,34994,2152.5,2979511.6,8745.53,Whole Year 
West Bengal,Horse-gram,2023,0.422,4958,2043,2152.5,489850.4,1437.82,Rabi       
West Bengal,Jowar,2023,0.465,886,414,2152.5,87536.8,256.94,Kharif     
West Bengal,Jute,2023,13.24705882,612066,7373630,2152.5,60472120.8,177499.14,Kharif     
West Bengal,Khesari,2023,0.774666667,23300,20850,2152.5,2302040,6757,Rabi       
West Bengal,Linseed,2023,0.24,10323,2691,2152.5,1019912.4,2993.67,Rabi       
West Bengal,Maize,2023,2.634,38519,121161,2152.5,3805677.2,11170.51,Kharif     
West Bengal,Masoor,2023,0.600588235,51919,35600,2152.5,5129597.2,15056.51,Rabi       
West Bengal,Mesta,2023,8.453846154,9911,81030,2152.5,979206.8,2874.19,Kharif     
West Bengal,Moong(Green Gram),2023,0.5075,822,429,2152.5,81213.6,238.38,Kharif     
West Bengal,Moong(Green Gram),2023,0.61,2729,1598,2152.5,269625.2,791.41,Rabi       
West Bengal,Moong(Green Gram),2023,0.312857143,9320,2980,2152.5,920816,2702.8,Summer     
West Bengal,Niger seed,2023,0.4075,7587,4100,2152.5,749595.6,2200.23,Kharif     
West Bengal,Other Kharif pulses,2023,0.516,768,318,2152.5,75878.4,222.72,Kharif     
West Bengal,Peas & beans (Pulses),2023,0.70625,9230,6776,2152.5,911924,2676.7,Rabi       
West Bengal,Potato,2023,18.95944444,318199,6689636,2152.5,31438061.2,92277.71,Whole Year 
West Bengal,Ragi,2023,0.91,12895,15648,2152.5,1274026,3739.55,Kharif     
West Bengal,Rapeseed &Mustard,2023,0.667222222,344358,251740,2152.5,34022570.4,99863.82,Rabi       
West Bengal,Rice,2023,1.751111111,425002,740688,2152.5,41990197.6,123250.58,Autumn     
West Bengal,Rice,2023,3.22,1450473,4921984,2152.5,143306732.4,420637.17,Summer     
West Bengal,Rice,2023,1.781666667,4028620,7653780,2152.5,398027656,1168299.8,Winter     
West Bengal,Safflower,2023,0.4575,48,16,2152.5,4742.4,13.92,Rabi       
West Bengal,Sannhamp,2023,4.971428571,1800,9280,2152.5,177840,522,Whole Year 
West Bengal,Sesamum,2023,0.741111111,100425,85448,2152.5,9921990,29123.25,Whole Year 
West Bengal,Small millets,2023,0.575714286,3742,1877,2152.5,369709.6,1085.18,Kharif     
West Bengal,Small millets,2023,1.035,1235,1387,2152.5,122023,358.15,Rabi       
West Bengal,Soyabean,2023,0.481666667,800,461,2152.5,79040,232,Kharif     
West Bengal,Sugarcane,2023,75.314375,26949,2023900,2152.5,2662561.2,7815.21,Whole Year 
West Bengal,Sunflower,2023,0.71,149,111,2152.5,14721.2,43.21,Kharif     
West Bengal,Turmeric,2023,1.569444444,12763,21487,2152.5,1260984.4,3701.27,Whole Year 
West Bengal,Urad,2023,0.402222222,58878,25071,2152.5,5817146.4,17074.62,Kharif     
West Bengal,Urad,2023,0.649090909,15112,9700,2152.5,1493065.6,4382.48,Rabi       
West Bengal,Wheat,2023,1.870555556,367472,778090,2152.5,36306233.6,106566.88,Rabi       
Assam,Arecanut,2023,0.746086957,73464,52924,2201.8,7796734.32,19835.28,Whole Year 
Assam,Arhar/Tur,2023,0.707826087,7266,5102,2201.8,771140.58,1961.82,Kharif     
Assam,Banana,2023,13.74652174,41922,583383,2201.8,4449181.86,11318.94,Whole Year 
Assam,Castor seed,2023,0.423333333,1726,704,2201.8,183180.38,466.02,Kharif     
Assam,Coconut ,2023,5672.116522,20238,150062023,2201.8,2147858.94,5464.26,Whole Year 
Assam,Cotton(lint),2023,0.41173913,1637,746,2201.8,173734.81,441.99,Kharif     
Assam,Dry chillies,2023,0.636956522,14418,9516,2201.8,1530182.34,3892.86,Whole Year 
Assam,Gram,2023,0.470454545,2336,1196,2201.8,247919.68,630.72,Rabi       
Assam,Jute,2023,9.13173913,73545,657537,2201.8,7805330.85,19857.15,Kharif     
Assam,Linseed,2023,0.502727273,10248,5323,2201.8,1087620.24,2766.96,Rabi       
Assam,Maize,2023,0.613913043,19708,14056,2201.8,2091610.04,5321.16,Kharif     
Assam,Mesta,2023,4.622380952,5177,25515,2201.8,549435.01,1397.79,Kharif     
Assam,Niger seed,2023,0.548947368,8904,4582,2201.8,944981.52,2404.08,Kharif     
Assam,Onion,2023,2.322173913,7365,17167,2201.8,781647.45,1988.55,Whole Year 
Assam,Other  Rabi pulses,2023,0.532173913,106576,58390,2201.8,11310910.88,28775.52,Rabi       
Assam,Potato,2023,8.062608696,76748,699744,2201.8,8145265.24,20721.96,Whole Year 
Assam,Rapeseed &Mustard,2023,0.479565217,286241,129425,2201.8,30378757.33,77285.07,Rabi       
Assam,Rice,2023,1.094782609,557220,514156,2201.8,59137758.6,150449.4,Autumn     
Assam,Rice,2023,1.990434783,294654,653783,2201.8,31271629.02,79556.58,Summer     
Assam,Rice,2023,1.501304348,1793994,2692709,2201.8,190396583.2,484378.38,Winter     
Assam,Sesamum,2023,0.485217391,15143,7866,2201.8,1607126.59,4088.61,Kharif     
Assam,Small millets,2023,0.502727273,10681,5467,2201.8,1133574.53,2883.87,Kharif     
Assam,Sugarcane,2023,40.43478261,29107,1154615,2201.8,3089125.91,7858.89,Whole Year 
Assam,Sweet potato,2023,3.409130435,8955,30979,2201.8,950394.15,2417.85,Whole Year 
Assam,Tapioca,2023,4.436521739,2836,13444,2201.8,300984.68,765.72,Whole Year 
Assam,Tobacco,2023,0.573913043,1373,695,2201.8,145716.49,370.71,Whole Year 
Assam,Turmeric,2023,0.667391304,10980,7586,2201.8,1165307.4,2964.6,Whole Year 
Assam,Wheat,2023,1.256818182,76310,97583,2201.8,8098780.3,20603.7,Rabi       
Goa,Arecanut,2023,1.21,1550,1880,3879.3,164501.5,418.5,Whole Year 
Goa,Banana,2023,7.44,1950,14500,3879.3,206953.5,526.5,Whole Year 
Goa,Black pepper,2023,0.44,275,120,3879.3,29185.75,74.25,Whole Year 
Goa,Cashewnut,2023,0.32,53292,17274,3879.3,5655879.96,14388.84,Whole Year 
Goa,Coconut ,2023,4868.07,24975,121580000,3879.3,2650596.75,6743.25,Whole Year 
Goa,Groundnut,2023,1.47,350,513,3879.3,37145.5,94.5,Kharif     
Goa,Groundnut,2023,1.76,1004,1767,3879.3,106554.52,271.08,Rabi       
Goa,Other  Rabi pulses,2023,0.91,9227,8430,3879.3,979261.51,2491.29,Rabi       
Goa,Other Kharif pulses,2023,0.58,1000,578,3879.3,106130,270,Kharif     
Goa,Ragi,2023,1.07,1000,1070,3879.3,106130,270,Kharif     
Goa,Rice,2023,2.38,40500,96281,3879.3,4298265,10935,Kharif     
Goa,Rice,2023,2.69,16213,43642,3879.3,1720685.69,4377.51,Rabi       
Goa,Sugarcane,2023,51.27,1335,68440,3879.3,141683.55,360.45,Whole Year 
Kerala,Arecanut,2023,0.831428571,81941,83337,2914.6,8696398.33,22124.07,Whole Year 
Kerala,Banana,2023,10.36285714,39046,398145,2914.6,4143951.98,10542.42,Whole Year 
Kerala,Black pepper,2023,0.193571429,198406,47543,2914.6,21056828.78,53569.62,Whole Year 
Kerala,Cardamom,2023,0.056666667,41491,6585,2914.6,4403439.83,11202.57,Whole Year 
Kerala,Cashewnut,2023,0.491428571,89403,65547,2914.6,9488340.39,24138.81,Whole Year 
Kerala,Coconut ,2023,5581.025714,925035,5680000000,2914.6,98173964.55,249759.45,Whole Year 
Kerala,Cotton(lint),2023,1.61,4772,7702,2914.6,506452.36,1288.44,Kharif     
Kerala,Dry chillies,2023,0.975,312,310,2914.6,33112.56,84.24,Whole Year 
Kerala,Garlic,2023,17,849,14433,2914.6,90104.37,229.23,Whole Year 
Kerala,Ginger,2023,3.159285714,11264,41344,2914.6,1195448.32,3041.28,Whole Year 
Kerala,Groundnut,2023,0.37,6921,5144,2914.6,734525.73,1868.67,Kharif     
Kerala,Jowar,2023,0.255,2529,1287,2914.6,268402.77,682.83,Kharif     
Kerala,Ragi,2023,0.815,870,704,2914.6,92333.1,234.9,Kharif     
Kerala,Rice,2023,2.081538462,121525,252876,2914.6,12897448.25,32811.75,Autumn     
Kerala,Rice,2023,2.292857143,58021,144551,2914.6,6157768.73,15665.67,Summer     
Kerala,Rice,2023,2.097142857,170228,373259,2914.6,18066297.64,45961.56,Winter     
Kerala,Sesamum,2023,0.374545455,2612,718,2914.6,277211.56,705.24,Kharif     
Kerala,Sugarcane,2023,88.2225,5780,578820,2914.6,613431.4,1560.6,Whole Year 
Kerala,Sweet potato,2023,11.79636364,989,10698,2914.6,104962.57,267.03,Whole Year 
Kerala,Tapioca,2023,24.25785714,111922,2531752,2914.6,11878281.86,30218.94,Whole Year 
Kerala,Tobacco,2023,5.57,44,245,2914.6,4669.72,11.88,Whole Year 
Kerala,Turmeric,2023,1.999285714,3971,8362,2914.6,421442.23,1072.17,Whole Year 
Meghalaya,Arecanut,2023,1.245,9645,12510,6200.3,1023623.85,2604.15,Whole Year 
Meghalaya,Arhar/Tur,2023,0.78,871,647,6200.3,92439.23,235.17,Kharif     
Meghalaya,Banana,2023,11.16285714,5319,63383,6200.3,564505.47,1436.13,Whole Year 
Meghalaya,Castor seed,2023,0.515,27,14,6200.3,2865.51,7.29,Kharif     
Meghalaya,Cotton(lint),2023,0.8,7455,5549,6200.3,791199.15,2023.85,Kharif     
Meghalaya,Dry chillies,2023,0.635714286,1790,1128,6200.3,189972.7,483.3,Whole Year 
Meghalaya,Ginger,2023,5.765714286,7606,44710,6200.3,807224.78,2053.62,Kharif     
Meghalaya,Gram,2023,0.616666667,460,283,6200.3,48819.8,124.2,Rabi       
Meghalaya,Jute,2023,6.76,4235,31781,6200.3,449460.55,1143.45,Kharif     
Meghalaya,Maize,2023,1.448571429,16637,24051,6200.3,1765684.81,4491.99,Kharif     
Meghalaya,Mesta,2023,4.556666667,4457,20231,6200.3,473021.41,1203.39,Kharif     
Meghalaya,Potato,2023,6.858571429,18339,143287,6200.3,1946318.07,4951.53,Whole Year 
Meghalaya,Rapeseed &Mustard,2023,0.654285714,7042,4648,6200.3,747367.46,1901.34,Rabi       
Meghalaya,Rice,2023,1.605714286,102482,156887,6200.3,10876414.66,27670.14,Kharif     
Meghalaya,Rice,2023,1.755714286,3929,13846,6200.3,416984.77,1060.83,Rabi       
Meghalaya,Sesamum,2023,0.588571429,1304,680,6200.3,138393.52,352.08,Kharif     
Meghalaya,Soyabean,2023,0.888571429,1038,928,6200.3,110162.94,280.26,Kharif     
Meghalaya,Sugarcane,2023,2.372,80,223,6200.3,8490.4,21.6,Whole Year 
Meghalaya,Sweet potato,2023,3.415714286,5220,17591,6200.3,553998.6,1409.4,Whole Year 
Meghalaya,Tapioca,2023,6.39,4022,21497,6200.3,426854.86,1085.94,Whole Year 
Meghalaya,Tobacco,2023,0.636,719,488,6200.3,76307.47,194.13,Whole Year 
Meghalaya,Turmeric,2023,5.284285714,1458,8196,6200.3,154737.54,393.66,Whole Year 
Puducherry,Arecanut,2023,2,65,130,1434.5875,6898.45,17.55,Whole Year 
Puducherry,Bajra,2023,2.76,170,470,1434.5875,18042.1,45.9,Kharif     
Puducherry,Banana,2023,29.25,282,8890,1434.5875,29928.66,76.14,Whole Year 
Puducherry,Black pepper,2023,0.58,12,7,1434.5875,1273.56,3.24,Whole Year 
Puducherry,Cashewnut,2023,2.69,210,177,1434.5875,22287.3,56.7,Whole Year 
Puducherry,Coconut ,2023,12812.4475,2214,27816000,1434.5875,234971.82,597.78,Whole Year 
Puducherry,Coriander,2023,0.67,3,2,1434.5875,318.39,0.81,Whole Year 
Puducherry,Cotton(lint),2023,5.14,357,1835,1434.5875,37888.41,96.39,Kharif     
Puducherry,Dry chillies,2023,3.305,11,35,1434.5875,1167.43,2.97,Whole Year 
Puducherry,Ginger,2023,0.676666667,133,94,1434.5875,14115.29,35.91,Kharif     
Puducherry,Groundnut,2023,2.125,898,2511,1434.5875,95304.74,242.46,Kharif     
Puducherry,Jowar,2023,1,3,3,1434.5875,318.39,0.81,Kharif     
Puducherry,Moong(Green Gram),2023,0.553333333,2453,1321,1434.5875,260336.89,662.31,Rabi       
Puducherry,Onion,2023,13.07,14,183,1434.5875,1485.82,3.78,Whole Year 
Puducherry,Other  Rabi pulses,2023,1.333333333,63,123,1434.5875,6686.19,17.01,Rabi       
Puducherry,Ragi,2023,3.325,124,452,1434.5875,13160.12,33.48,Kharif     
Puducherry,Rapeseed &Mustard,2023,6.023333333,64,483,1434.5875,6792.32,17.28,Rabi       
Puducherry,Rice,2023,2.61,25444,59433,1434.5875,2700371.72,6869.88,Kharif     
Puducherry,Sugarcane,2023,83,2798,237610,1434.5875,296951.74,755.46,Whole Year 
Puducherry,Tapioca,2023,18.29,365,10571,1434.5875,38737.45,98.55,Whole Year 
Puducherry,Urad,2023,0.763333333,3159,2467,1434.5875,335264.67,852.93,Rabi       
West Bengal,Arecanut,2023,1.864117647,7677,13124,2318.1,814760.01,2072.79,Whole Year 
West Bengal,Arhar/Tur,2023,0.83,3077,2320,2318.1,326562.01,830.79,Kharif     
West Bengal,Bajra,2023,0.606666667,146,96,2318.1,15494.98,39.42,Kharif     
West Bengal,Barley,2023,0.776666667,5077,4686,2318.1,538822.01,1370.79,Rabi       
West Bengal,Cardamom,2023,0.24,2875,690,2318.1,305123.75,776.25,Whole Year 
West Bengal,Castor seed,2023,0.69,35,24,2318.1,3714.55,9.45,Kharif     
West Bengal,Coconut ,2023,13592.12778,24216,324305700,2318.1,2570044.08,6538.32,Whole Year 
West Bengal,Cotton(lint),2023,2.72,750,2040,2318.1,79597.5,202.5,Kharif     
West Bengal,Dry chillies,2023,0.717222222,16849,13874,2318.1,1788184.37,4549.23,Autumn     
West Bengal,Dry chillies,2023,1.043333333,46293,38430,2318.1,4913076.09,12499.11,Rabi       
West Bengal,Ginger,2023,1.662777778,9165,18890,2318.1,972681.45,2474.55,Kharif     
West Bengal,Gram,2023,0.826923077,26618,21961,2318.1,2824968.34,7186.86,Rabi       
West Bengal,Groundnut,2023,1.16625,4804,3311,2318.1,509848.52,1297.08,Kharif     
West Bengal,Groundnut,2023,1.525,6098,9269,2318.1,647180.74,1646.46,Rabi       
West Bengal,Groundnut,2023,1.315,23233,33214,2318.1,2465718.29,6272.91,Summer     
West Bengal,Horse-gram,2023,0.452,4326,2087,2318.1,459118.38,1168.02,Rabi       
West Bengal,Jowar,2023,0.68,1156,540,2318.1,122686.28,312.12,Kharif     
West Bengal,Jute,2023,13.94058824,613923,7593680,2318.1,65155647.99,165759.21,Kharif     
West Bengal,Khesari,2023,0.999375,23091,21964,2318.1,2450647.83,6234.57,Rabi       
West Bengal,Linseed,2023,0.360769231,9855,4004,2318.1,1045911.15,2660.85,Rabi       
West Bengal,Maize,2023,1.941538462,35129,69682,2318.1,3728240.77,9484.83,Kharif     
West Bengal,Masoor,2023,0.636470588,58760,34165,2318.1,6236198.8,15865.2,Rabi       
West Bengal,Mesta,2023,9.842142857,8864,81720,2318.1,940736.32,2393.28,Kharif     
West Bengal,Moong(Green Gram),2023,0.5325,578,293,2318.1,61343.14,156.06,Kharif     
West Bengal,Moong(Green Gram),2023,0.615,2375,1465,2318.1,252058.75,641.25,Rabi       
West Bengal,Moong(Green Gram),2023,0.850625,7947,3942,2318.1,843415.11,2145.69,Summer     
West Bengal,Niger seed,2023,0.3875,6733,3528,2318.1,714573.29,1817.91,Kharif     
West Bengal,Other Kharif pulses,2023,0.591666667,783,419,2318.1,83099.79,211.41,Kharif     
West Bengal,Peas & beans (Pulses),2023,0.931333333,7041,6027,2318.1,747261.33,1901.07,Rabi       
West Bengal,Potato,2023,13.4,2478,33214,2318.1,262990.14,669.06,Summer     
West Bengal,Potato,2023,20.56777778,313373,7449103,2318.1,33258276.49,84610.71,Winter     
West Bengal,Ragi,2023,0.898,12489,15051,2318.1,1325457.57,3372.03,Kharif     
West Bengal,Rapeseed &Mustard,2023,0.766111111,345961,278540,2318.1,36716840.93,93409.47,Rabi       
West Bengal,Rice,2023,1.868888889,427155,827970,2318.1,45333960.15,115331.85,Autumn     
West Bengal,Rice,2023,2.897222222,1474338,4468400,2318.1,156471491.9,398071.26,Summer     
West Bengal,Rice,2023,1.906666667,4248946,8463310,2318.1,450940639,1147215.42,Winter     
West Bengal,Safflower,2023,0.542,60,19,2318.1,6367.8,16.2,Rabi       
West Bengal,Sannhamp,2023,5.421666667,1448,7810,2318.1,153676.24,390.96,Autumn     
West Bengal,Sannhamp,2023,3.6,107,298,2318.1,11355.91,28.89,Rabi       
West Bengal,Sesamum,2023,0.377777778,891,406,2318.1,94561.83,240.57,Autumn     
West Bengal,Sesamum,2023,0.638235294,102044,72230,2318.1,10829929.72,27551.88,Summer     
West Bengal,Sesamum,2023,0.5425,2510,1285,2318.1,266386.3,677.7,Winter     
West Bengal,Small millets,2023,0.617142857,3702,1924,2318.1,392893.26,999.54,Kharif     
West Bengal,Small millets,2023,0.918,1505,1541,2318.1,159725.65,406.35,Rabi       
West Bengal,Soyabean,2023,0.448333333,730,441,2318.1,77474.9,197.1,Kharif     
West Bengal,Sugarcane,2023,78.571875,22883,1762806,2318.1,2428572.79,6178.41,Whole Year 
West Bengal,Sunflower,2023,0.683333333,150,90,2318.1,15919.5,40.5,Kharif     
West Bengal,Tobacco,2023,0.592,11442,6694,2318.1,1214339.46,3089.34,Whole Year 
West Bengal,Turmeric,2023,1.425555556,13283,20233,2318.1,1409724.79,3586.41,Whole Year 
West Bengal,Urad,2023,0.566666667,60254,35523,2318.1,6394757.02,16268.58,Kharif     
West Bengal,Urad,2023,0.636923077,18527,10987,2318.1,1966270.51,5002.29,Rabi       
West Bengal,Wheat,2023,2.096666667,364155,850778,2318.1,38647770.15,98321.85,Rabi       
Andhra Pradesh,Arecanut,2023,2.78,262,724,935.6,25720.54,68.12,Whole Year 
Andhra Pradesh,Arhar/Tur,2023,0.433181818,507366,216457,935.6,49808120.22,131915.16,Kharif     
Andhra Pradesh,Arhar/Tur,2023,0.42375,6098,2701,935.6,598640.66,1585.48,Rabi       
Andhra Pradesh,Bajra,2023,1.001666667,129475,135964,935.6,12710560.75,33663.5,Kharif     
Andhra Pradesh,Bajra,2023,0.883125,14229,12524,935.6,1396860.93,3699.54,Rabi       
Andhra Pradesh,Banana,2023,17.63090909,49051,819660,935.6,4815336.67,12753.26,Whole Year 
Andhra Pradesh,Cashewnut,2023,0.190625,145315,31074,935.6,14265573.55,37781.9,Whole Year 
Andhra Pradesh,Castor seed,2023,0.339047619,398561,136860,935.6,39126733.37,103625.86,Kharif     
Andhra Pradesh,Coconut ,2023,9101.813684,102646,1092707179,935.6,10076757.82,26687.96,Whole Year 
Andhra Pradesh,Coriander,2023,0.395,58441,20233,935.6,5737152.97,15194.66,Whole Year 
Andhra Pradesh,Cotton(lint),2023,1.687727273,1021721,1662683,935.6,100302350.6,265647.46,Kharif     
Andhra Pradesh,Dry chillies,2023,2.146818182,183741,410643,935.6,18037853.97,47772.66,Kharif     
Andhra Pradesh,Dry chillies,2023,2.023181818,54262,115528,935.6,5326900.54,14108.12,Rabi       
Andhra Pradesh,Ginger,2023,3.14875,2329,6515,935.6,228637.93,605.54,Whole Year 
Andhra Pradesh,Gram,2023,1.1575,100,173,935.6,9817,26,Kharif     
Andhra Pradesh,Gram,2023,1.4145,202363,228546,935.6,19708903.71,52198.38,Rabi       
Andhra Pradesh,Groundnut,2023,0.904090909,1601349,1697233,935.6,157204431.3,416350.74,Kharif     
Andhra Pradesh,Groundnut,2023,1.668181818,272468,445720,935.6,26748183.56,70841.68,Rabi       
Andhra Pradesh,Horse-gram,2023,0.5,13824,6838,935.6,1357102.08,3594.24,Kharif     
Andhra Pradesh,Horse-gram,2023,0.209545455,64789,13492,935.6,6360336.13,16845.14,Rabi       
Andhra Pradesh,Jowar,2023,0.830909091,332435,328490,935.6,32635143.95,86433.1,Kharif     
Andhra Pradesh,Jowar,2023,0.840909091,344493,290498,935.6,33818877.81,89568.18,Rabi       
Andhra Pradesh,Linseed,2023,0.2075,5486,1093,935.6,538560.62,1426.36,Rabi       
Andhra Pradesh,Maize,2023,2.564545455,430544,1107165,935.6,42266504.48,111941.44,Kharif     
Andhra Pradesh,Maize,2023,5.019545455,97123,473602,935.6,9534564.91,25251.98,Rabi       
Andhra Pradesh,Mesta,2023,8.745384615,77823,686947,935.6,7639883.91,20233.98,Kharif     
Andhra Pradesh,Moong(Green Gram),2023,0.404090909,392023,141194,935.6,38484308.89,101924.42,Kharif     
Andhra Pradesh,Moong(Green Gram),2023,0.371578947,128365,43016,935.6,12601592.05,33374.9,Rabi       
Andhra Pradesh,Niger seed,2023,0.36,18452,6001,935.6,1811432.84,4797.52,Kharif     
Andhra Pradesh,Onion,2023,12.77315789,17058,227873,935.6,1674583.86,4435.08,Kharif     
Andhra Pradesh,Onion,2023,22.5085,13248,308617,935.6,1300556.16,3444.48,Rabi       
Andhra Pradesh,Other  Rabi pulses,2023,0.324705882,14200,5471,935.6,1394014,3692,Rabi       
Andhra Pradesh,Other Kharif pulses,2023,0.275263158,19850,5000,935.6,1948674.5,5161,Kharif     
Andhra Pradesh,Potato,2023,6.14375,2489,14618,935.6,244345.13,647.14,Whole Year 
Andhra Pradesh,Ragi,2023,1.172,83492,92780,935.6,8196409.64,21707.92,Kharif     
Andhra Pradesh,Ragi,2023,1.639285714,15760,27299,935.6,1547159.2,4097.6,Rabi       
Andhra Pradesh,Rapeseed &Mustard,2023,0.151538462,4482,1048,935.6,439997.94,1165.32,Rabi       
Andhra Pradesh,Rice,2023,2.7,3003673,8233806,935.6,294870578.4,780954.98,Kharif     
Andhra Pradesh,Rice,2023,2.939090909,1239053,4224208,935.6,121637833,322153.78,Rabi       
Andhra Pradesh,Safflower,2023,0.34,16198,6574,935.6,1590157.66,4211.48,Rabi       
Andhra Pradesh,Sesamum,2023,0.192272727,143737,29348,935.6,14110661.29,37371.62,Kharif     
Andhra Pradesh,Sesamum,2023,0.204444444,39066,7893,935.6,3835109.22,10157.16,Rabi       
Andhra Pradesh,Small millets,2023,0.668125,64766,38398,935.6,6358078.22,16839.16,Kharif     
Andhra Pradesh,Small millets,2023,0.681666667,1961,1449,935.6,192511.37,509.86,Rabi       
Andhra Pradesh,Sugarcane,2023,73.8955,237150,17690131,935.6,23281015.5,61659,Whole Year 
Andhra Pradesh,Sunflower,2023,1.038421053,197261,167828,935.6,19365112.37,51287.86,Kharif     
Andhra Pradesh,Sweet potato,2023,13.93277778,1938,25467,935.6,190253.46,503.88,Whole Year 
Andhra Pradesh,Tapioca,2023,7.528,21506,166124,935.6,2111244.02,5591.56,Whole Year 
Andhra Pradesh,Tobacco,2023,3.364285714,126144,463405,935.6,12383556.48,32797.44,Whole Year 
Andhra Pradesh,Urad,2023,0.1615,99423,28296,935.6,9760355.91,25849.98,Kharif     
Andhra Pradesh,Urad,2023,0.655454545,455864,362283,935.6,44752168.88,118524.64,Rabi       
Andhra Pradesh,Wheat,2023,0.581818182,14261,8121,935.6,1400002.37,3707.86,Rabi       
Assam,Arecanut,2023,0.957391304,73237,68261,1965.5,7189676.29,19041.62,Whole Year 
Assam,Arhar/Tur,2023,0.714347826,7280,5159,1965.5,714677.6,1892.8,Kharif     
Assam,Banana,2023,13.73217391,42534,590095,1965.5,4175562.78,11058.84,Whole Year 
Assam,Castor seed,2023,0.417619048,1662,681,1965.5,163158.54,432.12,Kharif     
Assam,Coconut ,2023,5771.352609,20913,135910000,1965.5,2053029.21,5437.38,Whole Year 
Assam,Cotton(lint),2023,0.426521739,1673,760,1965.5,164238.41,434.98,Kharif     
Assam,Dry chillies,2023,0.637826087,14688,9681,1965.5,1441920.96,3818.88,Whole Year 
Assam,Gram,2023,0.462380952,2661,1329,1965.5,261230.37,691.86,Rabi       
